pair,direction,publication_date,side,currency,fwd_5d,fwd_10d,fwd_20d
CAD/CHF,BUY,2011-11-18,quote,CHF,-0.017300009727478027,0.0070999860763549805,0.013499975204467773
CAD/CHF,SELL,2011-11-18,base,CAD,-0.017300009727478027,0.0070999860763549805,0.013499975204467773
CAD/CHF,BUY,2011-11-25,quote,CHF,0.024399995803833008,0.027199983596801758,0.03799998760223389
CAD/CHF,SELL,2011-11-25,base,CAD,0.024399995803833008,0.027199983596801758,0.03799998760223389
CAD/CHF,BUY,2011-12-02,quote,CHF,0.00279998779296875,0.006399989128112793,0.018599987030029297
CAD/CHF,SELL,2011-12-02,base,CAD,0.00279998779296875,0.006399989128112793,0.018599987030029297
CAD/CHF,BUY,2011-12-09,quote,CHF,0.003600001335144043,0.010800004005432129,0.028299987316131592
CAD/CHF,SELL,2011-12-09,base,CAD,0.003600001335144043,0.010800004005432129,0.028299987316131592
CAD/CHF,BUY,2011-12-16,quote,CHF,0.007200002670288086,0.012199997901916504,0.01789999008178711
CAD/CHF,SELL,2011-12-16,base,CAD,0.007200002670288086,0.012199997901916504,0.01789999008178711
CAD/CHF,SELL,2011-12-23,base,CAD,0.004999995231628418,0.017499983310699463,0.0054000020027160645
CAD/CHF,BUY,2011-12-30,quote,CHF,0.012499988079071045,0.0056999921798706055,-0.009400010108947754
CAD/CHF,SELL,2011-12-30,base,CAD,0.012499988079071045,0.0056999921798706055,-0.009400010108947754
CAD/CHF,BUY,2012-01-06,quote,CHF,-0.0067999958992004395,-0.012099981307983398,-0.010999977588653564
CAD/CHF,SELL,2012-01-06,base,CAD,-0.0067999958992004395,-0.012099981307983398,-0.010999977588653564
CAD/CHF,BUY,2012-01-13,quote,CHF,-0.005299985408782959,-0.01510000228881836,-0.009299993515014648
CAD/CHF,SELL,2012-01-13,base,CAD,-0.005299985408782959,-0.01510000228881836,-0.009299993515014648
CAD/CHF,BUY,2012-01-20,quote,CHF,-0.0098000168800354,0.001100003719329834,-0.003399968147277832
CAD/CHF,SELL,2012-01-20,base,CAD,-0.0098000168800354,0.001100003719329834,-0.003399968147277832
CAD/CHF,BUY,2012-01-27,quote,CHF,0.010900020599365234,0.005800008773803711,-0.011799991130828857
CAD/CHF,SELL,2012-01-27,base,CAD,0.010900020599365234,0.005800008773803711,-0.011799991130828857
CAD/CHF,BUY,2012-02-03,quote,CHF,-0.001399993896484375,0.004100024700164795,0.0009999871253967285
CAD/CHF,SELL,2012-02-03,base,CAD,-0.001399993896484375,0.004100024700164795,0.0009999871253967285
CAD/CHF,BUY,2012-02-10,quote,CHF,0.00550001859664917,-0.012899994850158691,0.0004999637603759766
CAD/CHF,BUY,2012-02-17,quote,CHF,-0.01840001344680786,-0.0031000375747680664,0.008499979972839355
CAD/CHF,BUY,2012-02-24,quote,CHF,0.015299975872039795,0.013399958610534668,0.010699987411499023
CAD/CHF,BUY,2012-03-02,quote,CHF,-0.001900017261505127,0.011600017547607422,-0.010299980640411377
CAD/CHF,BUY,2012-03-09,quote,CHF,0.013500034809112549,-0.0026999711990356445,0.009400010108947754
CAD/CHF,BUY,2012-03-16,quote,CHF,-0.016200006008148193,-0.0218999981880188,-0.014500021934509277
CAD/CHF,BUY,2012-03-30,quote,CHF,0.017799973487854004,0.0073999762535095215,0.0153999924659729
CAD/CHF,BUY,2012-04-06,quote,CHF,-0.010399997234344482,-0.0065000057220458984,-0.001699984073638916
CAD/CHF,BUY,2012-04-20,quote,CHF,0.004100024700164795,0.004800021648406982,0.008700013160705566
CAD/CHF,BUY,2012-04-27,base,CAD,0.0006999969482421875,0.001900017261505127,0.00989997386932373
CAD/CHF,BUY,2012-05-04,base,CAD,0.0012000203132629395,0.003899991512298584,0.016099989414215088
CAD/CHF,BUY,2012-05-11,base,CAD,0.0026999711990356445,0.007999956607818604,0.004499971866607666
CAD/CHF,BUY,2012-05-18,quote,CHF,0.005299985408782959,0.012199997901916504,0.0010600090026855469
CAD/CHF,BUY,2012-05-25,quote,CHF,0.006900012493133545,-0.0034999847412109375,-0.003399968147277832
CAD/CHF,BUY,2012-06-01,quote,CHF,-0.010399997234344482,-0.011139988899230957,-0.006590008735656738
CAD/CHF,BUY,2012-06-08,quote,CHF,-0.0007399916648864746,0.00010001659393310547,0.025499999523162842
CAD/CHF,BUY,2012-06-15,quote,CHF,0.0008400082588195801,0.004549980163574219,0.03604000806808472
CAD/CHF,BUY,2012-08-31,base,CAD,0.0031000375747680664,-0.0017299652099609375,-0.011399984359741211
CAD/CHF,BUY,2012-09-07,base,CAD,-0.004830002784729004,-0.01510000228881836,-0.021400034427642822
CAD/CHF,BUY,2012-09-14,base,CAD,-0.010269999504089355,-0.009670019149780273,-0.009970009326934814
CAD/CHF,BUY,2012-09-21,base,CAD,0.000599980354309082,-0.006300032138824463,-0.016000032424926758
CAD/CHF,BUY,2012-09-28,base,CAD,-0.006900012493133545,-0.000299990177154541,-0.015799999237060547
CAD/CHF,SELL,2012-09-28,quote,CHF,-0.006900012493133545,-0.000299990177154541,-0.015799999237060547
CAD/CHF,BUY,2012-10-05,base,CAD,0.006600022315979004,-0.009700000286102295,-0.014099955558776855
CAD/CHF,SELL,2012-10-05,quote,CHF,0.006600022315979004,-0.009700000286102295,-0.014099955558776855
CAD/CHF,BUY,2012-10-12,base,CAD,-0.0163000226020813,-0.015500009059906006,-0.009549975395202637
CAD/CHF,SELL,2012-10-12,quote,CHF,-0.0163000226020813,-0.015500009059906006,-0.009549975395202637
CAD/CHF,BUY,2012-10-19,base,CAD,0.000800013542175293,-0.0043999552726745605,0.0023000240325927734
CAD/CHF,SELL,2012-10-19,quote,CHF,0.000800013542175293,-0.0043999552726745605,0.0023000240325927734
CAD/CHF,SELL,2012-10-26,quote,CHF,-0.0051999688148498535,0.005950033664703369,-0.0023999810218811035
CAD/CHF,SELL,2012-11-02,quote,CHF,0.011150002479553223,0.006699979305267334,-0.0004000067710876465
CAD/CHF,SELL,2012-11-09,quote,CHF,-0.004450023174285889,-0.008350014686584473,0.0021499991416931152
CAD/CHF,SELL,2012-12-07,quote,CHF,-0.0022299885749816895,-0.017409980297088623,-0.0019099712371826172
CAD/CHF,SELL,2012-12-14,quote,CHF,-0.015179991722106934,-0.02138000726699829,-0.008799970149993896
CAD/CHF,SELL,2012-12-21,quote,CHF,-0.006200015544891357,0.015500009059906006,0.023000001907348633
CAD/CHF,SELL,2012-12-27,quote,CHF,0.01232999563217163,0.01867997646331787,0.010969996452331543
CAD/CHF,SELL,2013-01-03,quote,CHF,0.00634998083114624,0.012639999389648438,-0.022459983825683594
CAD/CHF,SELL,2013-01-11,quote,CHF,0.016619980335235596,-0.002780020236968994,-0.009580016136169434
CAD/CHF,SELL,2013-01-18,quote,CHF,-0.01940000057220459,-0.03450000286102295,-0.025300025939941406
CAD/CHF,SELL,2013-01-25,quote,CHF,-0.01510000228881836,-0.0067999958992004395,-0.012700021266937256
CAD/CHF,SELL,2013-03-01,base,CAD,0.005800008773803711,0.017400026321411133,0.02490001916885376
CAD/CHF,SELL,2013-03-08,base,CAD,0.011600017547607422,0.00850003957748413,0.013400018215179443
CAD/CHF,SELL,2013-03-15,base,CAD,-0.003099977970123291,0.007499992847442627,-0.006099998950958252
CAD/CHF,SELL,2013-03-22,base,CAD,0.010599970817565918,0.0048999786376953125,-0.014440000057220459
CAD/CHF,SELL,2013-03-29,base,CAD,-0.0056999921798706055,-0.013599991798400879,-0.007700026035308838
CAD/CHF,SELL,2013-04-05,base,CAD,-0.007899999618530273,-0.01933997869491577,-0.003899991512298584
CAD/CHF,SELL,2013-04-12,base,CAD,-0.011439979076385498,0.005899965763092041,0.02240002155303955
CAD/CHF,SELL,2013-04-19,base,CAD,0.01733994483947754,0.015439987182617188,0.03773999214172363
CAD/CHF,SELL,2013-04-26,base,CAD,-0.0018999576568603516,0.01650005578994751,0.013400018215179443
CAD/CHF,SELL,2013-05-03,base,CAD,0.01840001344680786,0.022300004959106445,0.000899970531463623
CAD/CHF,SELL,2013-05-10,base,CAD,0.003899991512298584,-0.0031000375747680664,-0.038510024547576904
CAD/CHF,BUY,2013-05-31,quote,CHF,-0.021009981632232666,-0.017520010471343994,-0.02358001470565796
CAD/CHF,SELL,2013-10-04,quote,CHF,0.004990041255950928,0.006830036640167236,-0.000299990177154541
CAD/CHF,SELL,2013-10-11,quote,CHF,0.0018399953842163086,-0.018790006637573242,0.00186997652053833
CAD/CHF,SELL,2013-10-18,quote,CHF,-0.02063000202178955,-0.007130026817321777,-0.00016003847122192383
CAD/CHF,SELL,2013-10-25,quote,CHF,0.013499975204467773,0.020659983158111572,0.012499988079071045
CAD/CHF,SELL,2013-11-01,quote,CHF,0.007160007953643799,0.0069699883460998535,-0.014010012149810791
CAD/CHF,SELL,2013-11-08,quote,CHF,-0.0001900196075439453,-0.008159995079040527,-0.035059988498687744
CAD/CHF,SELL,2013-12-06,quote,CHF,-0.00625002384185791,-0.00038999319076538086,0.0008599758148193359
CAD/CHF,SELL,2013-12-13,base,CAD,0.005860030651092529,0.005730032920837402,0.00037997961044311523
CAD/CHF,SELL,2013-12-20,base,CAD,-0.00012999773025512695,0.0012499690055847168,-0.013909995555877686
CAD/CHF,SELL,2013-12-27,base,CAD,0.0013799667358398438,-0.005350053310394287,-0.033390045166015625
CAD/CHF,SELL,2014-01-03,base,CAD,-0.006730020046234131,-0.015159964561462402,-0.0338900089263916
CAD/CHF,SELL,2014-01-10,base,CAD,-0.008429944515228271,-0.028039991855621338,-0.022239983081817627
CAD/CHF,SELL,2014-01-17,base,CAD,-0.019610047340393066,-0.0187300443649292,-0.013730049133300781
CAD/CHF,SELL,2014-01-24,base,CAD,0.0008800029754638672,0.005800008773803711,-0.00718998908996582
CAD/CHF,SELL,2014-01-31,base,CAD,0.004920005798339844,0.004999995231628418,-0.010469973087310791
CAD/CHF,SELL,2014-02-21,base,CAD,-0.0023999810218811035,0.00042998790740966797,-0.015269994735717773
CAD/CHF,SELL,2014-03-14,quote,CHF,-0.004209995269775391,0.014039993286132812,0.01146000623703003
CAD/CHF,SELL,2014-03-21,base,CAD,0.018249988555908203,0.021730005741119385,0.016510009765625
CAD/CHF,SELL,2014-03-28,quote,CHF,0.0034800171852111816,-0.002579987049102783,-0.004079997539520264
CAD/CHF,SELL,2014-04-04,quote,CHF,-0.006060004234313965,-0.005219995975494385,-0.005429983139038086
CAD/CHF,SELL,2014-04-11,quote,CHF,0.0008400082588195801,-0.0015000104904174805,0.011219978332519531
CAD/CHF,SELL,2014-04-18,quote,CHF,-0.0023400187492370605,-0.00020998716354370117,0.01666998863220215
CAD/CHF,SELL,2014-04-25,quote,CHF,0.0021300315856933594,0.012719988822937012,0.021400034427642822
CAD/CHF,SELL,2014-05-02,quote,CHF,0.010589957237243652,0.01687997579574585,0.026669979095458984
CAD/CHF,SELL,2014-05-09,quote,CHF,0.006290018558502197,0.00868004560470581,0.004130005836486816
CAD/CHF,BUY,2014-06-13,quote,CHF,-0.0009400248527526855,0.008439958095550537,0.011049985885620117
CAD/CHF,BUY,2014-06-27,base,CAD,0.004160046577453613,0.00261002779006958,0.004220008850097656
CAD/CHF,BUY,2014-07-04,base,CAD,-0.0015500187873840332,-0.005540013313293457,-0.0066699981689453125
CAD/CHF,BUY,2014-07-11,base,CAD,-0.003989994525909424,0.0016099810600280762,-0.006889998912811279
CAD/CHF,BUY,2014-07-18,base,CAD,0.0055999755859375,-0.0011299848556518555,-0.00288999080657959
CAD/CHF,BUY,2014-07-25,base,CAD,-0.0067299604415893555,-0.008499979972839355,-0.006999969482421875
CAD/CHF,BUY,2014-08-01,base,CAD,-0.00177001953125,-0.0017600059509277344,0.009629964828491211
CAD/CHF,BUY,2014-08-08,base,CAD,1.0013580322265625e-05,0.0015000104904174805,0.025399982929229736
CAD/CHF,BUY,2014-08-15,base,CAD,0.0014899969100952148,0.011389970779418945,0.01678997278213501
CAD/CHF,BUY,2014-08-22,quote,CHF,0.00989997386932373,0.023899972438812256,0.020949959754943848
CAD/CHF,BUY,2014-09-05,base,CAD,-0.008599996566772461,-0.002950012683868408,-0.0017099976539611816
CAD/CHF,BUY,2014-09-12,base,CAD,0.005649983882904053,0.004100024700164795,0.0051000118255615234
CAD/CHF,BUY,2014-10-17,quote,CHF,0.012790024280548096,0.016700029373168945,0.00950002670288086
CAD/CHF,BUY,2014-10-24,quote,CHF,0.00391000509262085,0.0013099908828735352,-0.0026900172233581543
CAD/CHF,BUY,2014-10-31,quote,CHF,-0.0026000142097473145,-0.007200002670288086,-0.0030900239944458008
CAD/CHF,BUY,2014-11-07,quote,CHF,-0.0045999884605407715,-0.0040000081062316895,0.0012999773025512695
CAD/CHF,BUY,2014-11-14,quote,CHF,0.000599980354309082,0.004109978675842285,-0.006000041961669922
CAD/CHF,BUY,2014-11-21,quote,CHF,0.003509998321533203,0.005299985408782959,-0.001529991626739502
CAD/CHF,BUY,2014-11-28,quote,CHF,0.0017899870872497559,-0.010110020637512207,-0.0031099915504455566
CAD/CHF,BUY,2014-12-05,quote,CHF,-0.011900007724761963,-0.006829977035522461,0.0034999847412109375
CAD/CHF,BUY,2014-12-12,quote,CHF,0.005070030689239502,0.00700002908706665,0.02044999599456787
CAD/CHF,BUY,2015-01-09,quote,CHF,-0.14664995670318604,-0.15741997957229614,-0.11965000629425049
CAD/CHF,BUY,2015-01-16,quote,CHF,-0.010770022869110107,0.01690000295639038,0.028989970684051514
CAD/CHF,SELL,2015-03-20,base,CAD,-0.007299959659576416,-0.01519995927810669,0.0045999884605407715
CAD/CHF,SELL,2015-03-27,base,CAD,-0.007899999618530273,0.0048999786376953125,0.014679968357086182
CAD/CHF,SELL,2015-04-10,base,CAD,0.006999969482421875,0.00977998971939087,-0.01569998264312744
CAD/CHF,SELL,2015-04-17,base,CAD,0.002780020236968994,-0.011299967765808105,-0.02229994535446167
CAD/CHF,SELL,2015-05-08,quote,CHF,0.0004000067710876465,0.006999969482421875,-0.013000011444091797
CAD/CHF,SELL,2015-05-15,quote,CHF,0.0065999627113342285,-0.0026000142097473145,-0.001900017261505127
CAD/CHF,SELL,2015-05-22,quote,CHF,-0.009199976921081543,-0.019999980926513672,-0.014699995517730713
CAD/CHF,SELL,2015-05-29,quote,CHF,-0.010800004005432129,0.0006999969482421875,0.0006299614906311035
CAD/CHF,SELL,2015-06-05,quote,CHF,0.011500000953674316,0.005299985408782959,0.003899991512298584
CAD/CHF,SELL,2015-06-12,quote,CHF,-0.006200015544891357,-7.003545761108398e-05,-0.013660013675689697
CAD/CHF,SELL,2015-06-19,quote,CHF,0.0061299800872802734,-0.001399993896484375,-0.015169978141784668
CAD/CHF,SELL,2015-06-26,quote,CHF,-0.0075299739837646484,-0.013589978218078613,-0.022449970245361328
CAD/CHF,SELL,2015-07-03,quote,CHF,-0.006060004234313965,-0.013769984245300293,-0.007300019264221191
CAD/CHF,SELL,2015-07-10,base,CAD,-0.007709980010986328,-0.008859992027282715,0.002200007438659668
CAD/CHF,SELL,2015-07-17,base,CAD,-0.0011500120162963867,0.0064699649810791016,0.008469998836517334
CAD/CHF,SELL,2015-07-24,base,CAD,0.007619976997375488,0.011059999465942383,-0.003679990768432617
CAD/CHF,SELL,2015-07-31,base,CAD,0.0034400224685668945,0.0020000338554382324,-0.012820005416870117
CAD/CHF,SELL,2015-08-07,base,CAD,-0.0014399886131286621,-0.014739990234375,-0.009649991989135742
CAD/CHF,SELL,2015-08-14,base,CAD,-0.013300001621246338,-0.01482003927230835,-0.011290013790130615
CAD/CHF,SELL,2015-08-21,base,CAD,-0.0015200376510620117,0.005089998245239258,-0.0031599998474121094
CAD/CHF,SELL,2015-08-28,base,CAD,0.0066100358963012695,0.0035300254821777344,0.0014200210571289062
CAD/CHF,BUY,2015-11-27,quote,CHF,-0.02538996934890747,-0.04526996612548828,-0.05697000026702881
CAD/CHF,BUY,2015-12-04,quote,CHF,-0.01987999677658081,-0.0303800106048584,-0.024190008640289307
CAD/CHF,BUY,2015-12-11,quote,CHF,-0.010500013828277588,-0.011700034141540527,-0.020040035247802734
CAD/CHF,SELL,2016-01-01,base,CAD,-0.01573002338409424,-0.019500017166137695,0.002070009708404541
CAD/CHF,SELL,2016-01-08,base,CAD,-0.003769993782043457,0.0016700029373168945,0.01747000217437744
CAD/CHF,SELL,2016-01-15,base,CAD,0.0054399967193603516,0.021570026874542236,-0.002200007438659668
CAD/CHF,SELL,2016-01-22,base,CAD,0.016130030155181885,0.015799999237060547,0.01660001277923584
CAD/CHF,SELL,2016-01-29,base,CAD,-0.0003300309181213379,-0.023770034313201904,0.008459985256195068
CAD/CHF,SELL,2016-03-18,quote,CHF,-0.00821000337600708,-0.004739999771118164,0.007879972457885742
CAD/CHF,BUY,2016-04-08,base,CAD,0.025099992752075195,0.038450002670288086,0.025439977645874023
CAD/CHF,SELL,2016-04-08,quote,CHF,0.025099992752075195,0.038450002670288086,0.025439977645874023
CAD/CHF,BUY,2016-04-15,base,CAD,0.01335000991821289,0.017220020294189453,0.0035399794578552246
CAD/CHF,SELL,2016-04-15,quote,CHF,0.01335000991821289,0.017220020294189453,0.0035399794578552246
CAD/CHF,BUY,2016-04-22,base,CAD,0.0038700103759765625,-0.013010025024414062,-0.009130001068115234
CAD/CHF,SELL,2016-04-22,quote,CHF,0.0038700103759765625,-0.013010025024414062,-0.009130001068115234
CAD/CHF,BUY,2016-04-29,base,CAD,-0.016880035400390625,-0.013680040836334229,-0.00736004114151001
CAD/CHF,SELL,2016-04-29,quote,CHF,-0.016880035400390625,-0.013680040836334229,-0.00736004114151001
CAD/CHF,BUY,2016-05-06,base,CAD,0.0031999945640563965,0.003880023956298828,0.0034000277519226074
CAD/CHF,SELL,2016-05-06,quote,CHF,0.0031999945640563965,0.003880023956298828,0.0034000277519226074
CAD/CHF,BUY,2016-05-13,base,CAD,0.0006800293922424316,0.006319999694824219,0.001510024070739746
CAD/CHF,SELL,2016-05-13,quote,CHF,0.0006800293922424316,0.006319999694824219,0.001510024070739746
CAD/CHF,BUY,2016-05-20,base,CAD,0.005639970302581787,-0.0004799962043762207,-0.009580016136169434
CAD/CHF,BUY,2016-05-27,base,CAD,-0.006119966506958008,-0.004809975624084473,-0.013509988784790039
CAD/CHF,BUY,2016-06-03,base,CAD,0.0013099908828735352,-0.009100019931793213,-0.002960026264190674
CAD/CHF,BUY,2016-06-10,base,CAD,-0.010410010814666748,-0.008700013160705566,-0.004700005054473877
CAD/CHF,BUY,2016-06-17,base,CAD,0.0017099976539611816,0.006139993667602539,0.013029992580413818
CAD/CHF,SELL,2016-06-17,quote,CHF,0.0017099976539611816,0.006139993667602539,0.013029992580413818
CAD/CHF,SELL,2016-06-24,quote,CHF,0.004429996013641357,0.0040000081062316895,0.004429996013641357
CAD/CHF,SELL,2016-07-01,quote,CHF,-0.00042998790740966797,0.006889998912811279,-0.008599996566772461
CAD/CHF,SELL,2016-07-08,quote,CHF,0.007319986820220947,0.00042998790740966797,-0.004800021648406982
CAD/CHF,BUY,2016-07-15,base,CAD,-0.006889998912811279,-0.01548999547958374,-0.009359955787658691
CAD/CHF,SELL,2016-07-15,quote,CHF,-0.006889998912811279,-0.01548999547958374,-0.009359955787658691
CAD/CHF,BUY,2016-07-22,base,CAD,-0.008599996566772461,-0.00523000955581665,-0.006229996681213379
CAD/CHF,BUY,2016-07-29,base,CAD,0.0033699870109558105,0.006130039691925049,0.004060029983520508
CAD/CHF,BUY,2016-08-05,base,CAD,0.0027600526809692383,-0.0009999871253967285,0.00020003318786621094
CAD/CHF,BUY,2016-08-12,base,CAD,-0.003760039806365967,-0.002070009708404541,0.001199960708618164
CAD/CHF,BUY,2016-08-19,base,CAD,0.0016900300979614258,0.0012000203132629395,-0.009109973907470703
CAD/CHF,BUY,2016-08-26,base,CAD,-0.0004900097846984863,0.003269970417022705,-0.0064400434494018555
CAD/CHF,BUY,2016-09-02,base,CAD,0.0037599802017211914,-0.010309994220733643,-0.013790011405944824
CAD/CHF,SELL,2016-09-02,quote,CHF,0.0037599802017211914,-0.010309994220733643,-0.013790011405944824
CAD/CHF,BUY,2016-09-09,base,CAD,-0.014069974422454834,-0.00971001386642456,-0.010469973087310791
CAD/CHF,BUY,2016-09-16,base,CAD,0.0043599605560302734,-0.0034800171852111816,0.00905996561050415
CAD/CHF,BUY,2016-09-23,base,CAD,-0.007839977741241455,-0.0007599592208862305,0.007600009441375732
CAD/CHF,SELL,2016-09-23,quote,CHF,-0.007839977741241455,-0.0007599592208862305,0.007600009441375732
CAD/CHF,BUY,2016-11-11,quote,CHF,0.011220037937164307,0.020790040493011475,0.03675001859664917
CAD/CHF,BUY,2016-11-18,quote,CHF,0.009570002555847168,0.015439987182617188,0.028280019760131836
CAD/CHF,BUY,2016-11-25,quote,CHF,0.0058699846267700195,0.015959978103637695,0.007049977779388428
CAD/CHF,BUY,2016-12-02,quote,CHF,0.010089993476867676,0.012840032577514648,-0.0049399733543396
CAD/CHF,BUY,2016-12-09,quote,CHF,0.0027500391006469727,-0.008910000324249268,-0.006269991397857666
CAD/CHF,BUY,2016-12-16,quote,CHF,-0.01166003942489624,-0.017780005931854248,-0.003960013389587402
CAD/CHF,SELL,2016-12-23,quote,CHF,-0.006119966506958008,0.0026400089263916016,-0.005249977111816406
CAD/CHF,BUY,2017-02-17,base,CAD,0.0052100419998168945,-0.006319999694824219,-0.01531994342803955
CAD/CHF,BUY,2017-02-24,base,CAD,-0.011530041694641113,-0.018410027027130127,-0.0243300199508667
CAD/CHF,BUY,2017-03-03,base,CAD,-0.006879985332489014,-0.008999943733215332,-0.005979955196380615
CAD/CHF,BUY,2017-03-10,base,CAD,-0.0021199584007263184,-0.005919992923736572,-0.00027000904083251953
CAD/CHF,SELL,2017-03-24,base,CAD,0.006820023059844971,0.005649983882904053,-0.002290010452270508
CAD/CHF,SELL,2017-03-31,base,CAD,-0.001170039176940918,0.003080010414123535,-0.020730018615722656
CAD/CHF,SELL,2017-04-07,base,CAD,0.004250049591064453,-0.00793999433517456,-0.03254997730255127
CAD/CHF,SELL,2017-04-14,base,CAD,-0.012190043926239014,-0.02381002902984619,-0.01803004741668701
CAD/CHF,SELL,2017-04-21,base,CAD,-0.011619985103607178,-0.02460998296737671,-0.02129000425338745
CAD/CHF,SELL,2017-04-28,base,CAD,-0.012989997863769531,0.00577998161315918,-0.007920026779174805
CAD/CHF,SELL,2017-05-05,base,CAD,0.01876997947692871,0.003319978713989258,0.0018399953842163086
CAD/CHF,SELL,2017-05-12,base,CAD,-0.015450000762939453,-0.013700008392333984,-0.01892995834350586
CAD/CHF,BUY,2017-05-19,quote,CHF,0.0017499923706054688,-0.0014799833297729492,0.015179991722106934
CAD/CHF,SELL,2017-05-19,base,CAD,0.0017499923706054688,-0.0014799833297729492,0.015179991722106934
CAD/CHF,SELL,2017-05-26,base,CAD,-0.003229975700378418,-0.005229949951171875,0.0126800537109375
CAD/CHF,SELL,2017-06-02,base,CAD,-0.001999974250793457,0.016659975051879883,0.016359984874725342
CAD/CHF,SELL,2017-06-09,base,CAD,0.01865994930267334,0.017910003662109375,0.023269951343536377
CAD/CHF,SELL,2017-06-16,base,CAD,-0.0007499456405639648,-0.000299990177154541,0.024200022220611572
CAD/CHF,SELL,2017-06-23,base,CAD,0.00044995546340942383,0.005359947681427002,0.020899951457977295
CAD/CHF,BUY,2017-07-28,base,CAD,0.001569986343383789,-0.013379991054534912,0.002929985523223877
CAD/CHF,BUY,2017-08-04,base,CAD,-0.014949977397918701,-0.011429965496063232,-0.0008099675178527832
CAD/CHF,BUY,2017-08-11,base,CAD,0.0035200119018554688,0.01630997657775879,0.028989970684051514
CAD/CHF,BUY,2017-08-18,base,CAD,0.01278996467590332,0.01061999797821045,0.031879961490631104
CAD/CHF,BUY,2017-08-25,base,CAD,-0.002169966697692871,0.012679994106292725,0.015530049800872803
CAD/CHF,BUY,2017-09-01,base,CAD,0.014849960803985596,0.021259963512420654,0.011219978332519531
CAD/CHF,BUY,2017-09-08,base,CAD,0.006410002708435059,0.002850055694580078,-0.00568997859954834
CAD/CHF,BUY,2017-09-15,base,CAD,-0.0035599470138549805,-0.010039985179901123,-0.009359955787658691
CAD/CHF,BUY,2017-09-22,base,CAD,-0.006480038166046143,-0.008540034294128418,-0.004720032215118408
CAD/CHF,BUY,2017-09-29,base,CAD,-0.0020599961280822754,0.0006800293922424316,-0.004319965839385986
CAD/CHF,BUY,2017-10-06,base,CAD,0.002740025520324707,0.0038200020790100098,0.0014399886131286621
CAD/CHF,BUY,2017-10-13,base,CAD,0.0010799765586853027,-0.004999995231628418,0.002949953079223633
CAD/CHF,BUY,2017-10-20,base,CAD,-0.006079971790313721,-0.0023800134658813477,-0.008639991283416748
CAD/CHF,BUY,2017-10-27,base,CAD,0.003699958324432373,0.00794994831085205,-0.005260050296783447
CAD/CHF,BUY,2017-11-03,base,CAD,0.004249989986419678,-0.0062599778175354,-0.007659971714019775
CAD/CHF,BUY,2017-11-10,base,CAD,-0.010509967803955078,-0.013209998607635498,-0.012059986591339111
CAD/CHF,BUY,2017-11-17,quote,CHF,-0.0066699981689453125,-0.015890002250671387,-0.005850017070770264
CAD/CHF,BUY,2017-11-24,quote,CHF,-0.009220004081726074,0.001470029354095459,0.0035700201988220215
CAD/CHF,BUY,2017-12-01,quote,CHF,0.010690033435821533,0.010039985179901123,0.015590012073516846
CAD/CHF,BUY,2017-12-08,quote,CHF,-0.0006500482559204102,0.0020999908447265625,0.006099998950958252
CAD/CHF,BUY,2017-12-15,quote,CHF,0.0027500391006469727,0.005550026893615723,0.005950033664703369
CAD/CHF,BUY,2018-05-11,quote,CHF,-0.004810035228729248,-0.015810012817382812,-0.029790043830871582
CAD/CHF,BUY,2018-05-18,quote,CHF,-0.010999977588653564,-0.019919991493225098,-0.020349979400634766
CAD/CHF,BUY,2018-05-25,quote,CHF,-0.008920013904571533,-0.01398003101348877,-0.025120019912719727
CAD/CHF,BUY,2018-06-01,quote,CHF,-0.005060017108917236,-0.00042998790740966797,-0.007920026779174805
CAD/CHF,BUY,2018-06-08,quote,CHF,0.004630029201507568,-0.011139988899230957,6.002187728881836e-05
CAD/CHF,BUY,2018-06-15,quote,CHF,-0.015770018100738525,-0.007490038871765137,0.0016399621963500977
CAD/CHF,BUY,2018-06-29,quote,CHF,0.0029200315475463867,0.009130001068115234,0.00793004035949707
CAD/CHF,SELL,2018-06-29,base,CAD,0.0029200315475463867,0.009130001068115234,0.00793004035949707
CAD/CHF,BUY,2018-07-06,quote,CHF,0.006209969520568848,-0.002330005168914795,0.008499979972839355
CAD/CHF,SELL,2018-07-06,base,CAD,0.006209969520568848,-0.002330005168914795,0.008499979972839355
CAD/CHF,BUY,2018-07-13,quote,CHF,-0.008539974689483643,-0.001199960708618164,-0.00030994415283203125
CAD/CHF,SELL,2018-07-13,base,CAD,-0.008539974689483643,-0.001199960708618164,-0.00030994415283203125
CAD/CHF,BUY,2018-07-20,quote,CHF,0.0073400139808654785,0.01082998514175415,0.004700005054473877
CAD/CHF,SELL,2018-07-20,base,CAD,0.0073400139808654785,0.01082998514175415,0.004700005054473877
CAD/CHF,BUY,2018-07-27,quote,CHF,0.003489971160888672,0.0008900165557861328,-0.0077100396156311035
CAD/CHF,SELL,2018-07-27,base,CAD,0.003489971160888672,0.0008900165557861328,-0.0077100396156311035
CAD/CHF,BUY,2018-08-03,quote,CHF,-0.002599954605102539,-0.0061299800872802734,-0.018049955368041992
CAD/CHF,BUY,2018-08-10,quote,CHF,-0.0035300254821777344,-0.008600056171417236,-0.027390003204345703
CAD/CHF,BUY,2018-08-17,quote,CHF,-0.005070030689239502,-0.011919975280761719,-0.014940023422241211
CAD/CHF,BUY,2018-08-24,quote,CHF,-0.006849944591522217,-0.018789947032928467,-0.010029971599578857
